;participant;viaje;agrupacion;timestamp;latitude;longitude;velocidad;distancia_acumulada;emocion;id_poligono;contexto_1;contexto_2;contexto_3;SCL;SCR;SKT;MOS;Peak_SCR
4064;P39;2;2;14/1/2020 12:19:30;-33.42649638;-70.61132581;4.594544287;169.8531948;;175;Bus convencional;Bus convencional;4.640924767;1.640924767;0.010042838;0.000101576;;0.05
4065;P39;2;2;14/1/2020 12:20:00;-33.42748053;-70.61094818;4.594544287;307.6895234;;176;Bus convencional;Bus convencional;4.6570713;1.6570713;-0.134841761;0.000831532;;0.05
4066;P39;2;2;14/1/2020 12:20:30;-33.42846436;-70.61056935;4.594544287;445.525852;;177;Bus convencional;Bus convencional;4.747178918;1.747178918;0.23059861;0.000257711;;0.05
4067;P39;2;2;14/1/2020 12:21:00;-33.42945224;-70.61020618;4.594544287;583.3621806;;179;Bus convencional;Bus convencional;4.804483569;1.804483569;-0.151471943;7.81E-05;;0.025
4068;P39;2;2;14/1/2020 12:21:30;-33.43044202;-70.60985044;4.594544287;721.1985092;;180;Bus convencional;Bus convencional;4.79524389;1.79524389;-0.328229396;7.97E-07;;0.025
4069;P39;2;2;14/1/2020 12:22:00;-33.4314318;-70.6094947;4.594544287;859.0348379;;181;Bus convencional;Bus convencional;4.764093027;1.764093027;-0.13820022;4.53E-06;;0.05
4070;P39;2;2;14/1/2020 12:22:30;-33.43243372;-70.60919173;4.594544287;996.8711665;;182;Bus convencional;Bus convencional;4.589170993;1.589170993;0.140874776;0.000869663;;0.05
4071;P39;2;2;14/1/2020 12:23:00;-33.43343691;-70.60889503;4.594544287;1134.707495;;183;Bus convencional;Bus convencional;4.617288225;1.617288225;-0.088223302;2.29E-05;;0.05
4072;P39;2;2;14/1/2020 12:23:30;-33.43444261;-70.60861074;4.594544287;1272.543824;;184;Bus convencional;Bus convencional;4.508785858;1.508785858;-0.16689991;1.12E-05;;0.05
4073;P39;2;2;14/1/2020 12:24:00;-33.43544816;-70.60832569;4.594544287;1410.380152;;185;Bus convencional;Bus convencional;4.438960737;1.438960737;-0.169362648;0.00011367;;0.05
4074;P39;2;2;14/1/2020 12:24:30;-33.43645325;-70.60803842;4.594544287;1548.216481;;187;Bus convencional;Bus convencional;4.258942883;1.258942883;0.135961436;0.000356346;;0.05
4075;P39;2;2;14/1/2020 12:25:00;-33.43745752;-70.60774712;4.594544287;1686.05281;;188;Bus convencional;Bus convencional;4.310393137;1.310393137;0.157685959;0.000163491;;0.05
4076;P39;2;2;14/1/2020 12:25:30;-33.43870385;-70.6073982;5.966081214;1856.806024;;189;Bus convencional;Bus convencional;4.299787472;1.299787472;0.059158782;0.001288818;;0.075
4077;P39;2;2;14/1/2020 12:26:00;-33.43975807;-70.60715908;0;1999.991974;;190;Bus convencional;Bus convencional;4.026240138;1.026240138;0.124403351;0.000131163;;0.05
4078;P39;2;2;14/1/2020 12:26:30;-33.44108496;-70.60693026;5.961179537;2178.82736;;192;Bus convencional;Bus convencional;4.11101234;1.11101234;-0.09840086;0.000469467;;0.025
4079;P39;2;2;14/1/2020 12:27:00;-33.44241155;-70.60669907;5.961179537;2357.662746;;193;Bus convencional;Bus convencional;4.212163007;1.212163007;-0.172542991;7.83E-06;;0.025
4080;P39;2;2;14/1/2020 12:27:30;-33.44373784;-70.60646557;5.961179537;2536.498132;;195;Bus convencional;Bus convencional;4.115834015;1.115834015;-0.227900243;0.000423692;;0.025
4081;P39;2;2;14/1/2020 12:28:00;-33.4450641;-70.60623207;5.961179537;2715.333518;;196;Bus convencional;Bus convencional;4.110268957;1.110268957;-0.255620416;6.31E-05;;0.05
4082;P39;2;2;14/1/2020 12:28:30;-33.4463915;-70.60600825;5.961179537;2894.168904;;198;Bus convencional;Bus convencional;4.171939697;1.171939697;-0.031459308;0.000136007;;0.05
4083;P39;2;2;14/1/2020 12:29:00;-33.44771929;-70.60578784;5.961179537;3073.00429;;199;Bus convencional;Bus convencional;4.140448953;1.140448953;0.145452614;9.03E-06;;0.05
4084;P39;2;2;14/1/2020 12:29:30;-33.44877428;-70.60561264;2.899670541;3215.101568;;200;Bus convencional;Bus convencional;3.948051356;0.948051356;0.182109403;0.000128761;;0.05
4085;P39;2;2;14/1/2020 12:30:00;-33.44942;-70.60550427;2.899670541;3302.091684;;201;Bus convencional;Bus convencional;3.475393651;0.475393651;0.265698187;0.000479118;;0.05
4086;P39;2;2;14/1/2020 12:30:30;-33.45006572;-70.60539591;2.899670541;3389.081801;;202;Bus convencional;Bus convencional;3.307118267;0.307118267;-0.250410143;0.000887546;;0.05
4087;P39;2;2;14/1/2020 12:31:00;-33.45071118;-70.60528545;2.899670541;3476.071917;;203;Bus convencional;Bus convencional;3.238699994;0.238699994;-0.048903358;6.10E-05;;0.05
4088;P39;2;2;14/1/2020 12:31:30;-33.45135642;-70.60517321;2.899670541;3563.062033;;203;Bus convencional;Bus convencional;3.24974728;0.24974728;0.148272386;1.29E-05;;0.05
4089;P39;2;2;14/1/2020 12:32:00;-33.45200166;-70.60506096;2.899670541;3650.052149;;204;Bus convencional;Bus convencional;3.258462755;0.258462755;0.062022785;2.00E-05;;0.05
4090;P39;2;2;14/1/2020 12:32:30;-33.45264689;-70.60494871;2.899670541;3737.042266;;205;Bus convencional;Bus convencional;3.237724416;0.237724416;0.101131896;0.000114672;;0.05
4091;P39;2;2;14/1/2020 12:33:00;-33.45329536;-70.6048842;2.899670541;3824.032382;;206;Bus convencional;Bus convencional;3.191040833;0.191040833;-0.07923837;0.000101087;;0.025
4092;P39;2;2;14/1/2020 12:33:30;-33.45366627;-70.60490682;0;3873.60704;;206;Bus convencional;Bus convencional;3.25905509;0.25905509;-0.062960392;0.000145658;;0.025
4093;P39;2;2;14/1/2020 12:34:00;-33.45519279;-70.60513527;6.844719232;4078.948617;;208;Bus convencional;Bus convencional;3.306138654;0.306138654;-0.020829008;3.59E-05;;0
4094;P39;2;2;14/1/2020 12:34:30;-33.4567183;-70.60537882;6.844719232;4284.290194;;209;Bus convencional;Bus convencional;3.29556334;0.29556334;0.040841143;5.95E-05;;0.025
4095;P39;2;2;14/1/2020 12:35:00;-33.45824378;-70.60562236;6.844719232;4489.631771;;211;Bus convencional;Bus convencional;3.269742264;0.269742264;-0.027055629;9.28E-06;;0.025
4096;P39;2;2;14/1/2020 12:35:30;-33.45976937;-70.60586465;6.844719232;4694.973348;;213;Bus convencional;Bus convencional;3.225228261;0.225228261;-0.199244988;0.000206118;;0
4097;P39;2;2;14/1/2020 12:36:00;-33.46129502;-70.60610618;6.844719232;4900.314925;;215;Bus convencional;Bus convencional;3.252998439;0.252998439;-0.115751833;4.03E-05;;0.05
4098;P39;2;2;14/1/2020 12:36:30;-33.46202841;-70.60627794;1.432445956;17.18935147;;61;Caminata Paradero BC a Paradero BE;Caminata;3.295356336;0.295356336;0.039765722;0.000203684;;0.075
4099;P39;2;2;14/1/2020 12:37:00;-33.46224888;-70.60643749;1.432445956;60.16273013;;61;Caminata Paradero BC a Paradero BE;Caminata;3.345847335;0.345847335;-0.122534536;8.50E-05;;0.1
4100;P39;2;2;14/1/2020 12:37:30;-33.46218148;-70.60678157;1.432445956;103.1361088;;60;Caminata Paradero BC a Paradero BE;Caminata;3.394478135;0.394478135;0.024711201;3.75E-05;;0.025
4101;P39;2;2;14/1/2020 12:38:00;-33.46215986;-70.60716674;1.432445956;146.1094875;;60;Caminata Paradero BC a Paradero BE;Caminata;3.407618002;0.407618002;-0.051497972;0.000135482;;0.025
4102;P39;2;2;14/1/2020 12:38:30;-33.46213824;-70.6075519;1.432445956;189.0828661;;60;Caminata Paradero BC a Paradero BE;Caminata;3.482102973;0.482102973;-0.291532339;0.00152079;;0.025
4103;P39;2;2;14/1/2020 12:39:00;-33.46207064;-70.60852722;8.517333079;153.3119954;Estresado;59;Bus eléctrico 2;Bus eléctrico;3.355596259;0.355596259;-0.004059076;0.000769864;;0.025
4104;P39;2;2;14/1/2020 12:39:30;-33.46191643;-70.61081513;8.517333079;408.8319878;;57;Bus eléctrico 2;Bus eléctrico;3.144207674;0.144207674;0.045308258;0.000262265;;0.025
4105;P39;2;2;14/1/2020 12:40:00;-33.46179626;-70.61310354;8.517333079;664.3519801;;55;Bus eléctrico 2;Bus eléctrico;3.095730013;0.095730013;-0.017709332;1.66E-05;;0
4106;P39;2;2;14/1/2020 12:40:30;-33.46164267;-70.61533688;8.012146193;913.8097299;;52;Bus eléctrico 2;Bus eléctrico;3.109037595;0.109037595;0.121713689;4.82E-05;;0.025
4107;P39;2;2;14/1/2020 12:41:00;-33.46149626;-70.61748895;8.012146193;1154.174116;;50;Bus eléctrico 2;Bus eléctrico;3.078214229;0.078214229;0.035634515;3.72E-06;;0
4108;P39;2;2;14/1/2020 12:41:30;-33.46131945;-70.6196357;8.012146193;1394.538501;;48;Bus eléctrico 2;Bus eléctrico;3.154493829;0.154493829;0.103078038;4.67E-05;;0.05
4109;P39;2;2;14/1/2020 12:42:00;-33.46068867;-70.62152424;8.012146193;1634.902887;;46;Bus eléctrico 2;Bus eléctrico;3.264221133;0.264221133;0.010311037;3.91E-05;;0.05
4110;P39;2;2;14/1/2020 12:42:30;-33.45928699;-70.62287673;8.012146193;1875.267273;;44;Bus eléctrico 2;Bus eléctrico;3.121409722;0.121409722;0.003930807;7.58E-05;;0.05
4111;P39;2;2;14/1/2020 12:43:00;-33.45788166;-70.62422755;8.012146193;2115.631659;;42;Bus eléctrico 2;Bus eléctrico;3.067955013;0.067955013;0.027300103;9.30E-08;;0.05
4112;P39;2;2;14/1/2020 12:43:30;-33.45688196;-70.62504041;3.780763105;2279.831149;;41;Bus eléctrico 2;Bus eléctrico;2.951360085;-0.048639915;0.026505339;5.58E-05;;0.025
4113;P39;2;2;14/1/2020 12:44:00;-33.45621643;-70.62567372;3.780763105;2393.254042;;40;Bus eléctrico 2;Bus eléctrico;2.865190602;-0.134809398;0.004515507;0.000286068;;0
4114;P39;2;2;14/1/2020 12:44:30;-33.45554872;-70.62630429;3.780763105;2506.676935;;39;Bus eléctrico 2;Bus eléctrico;2.800454676;-0.199545324;-0.017021772;1.66E-05;;0
4115;P39;2;2;14/1/2020 12:45:00;-33.45512427;-70.6271433;3.780763105;2620.099829;;38;Bus eléctrico 2;Bus eléctrico;3.105388492;0.105388492;0.071184599;0.00021758;;0.05
4116;P39;2;2;14/1/2020 12:45:30;-33.45507719;-70.62815985;3.780763105;2733.522722;;37;Bus eléctrico 2;Bus eléctrico;2.953851555;-0.046148445;-0.118980439;0.000173456;;0.025
4117;P39;2;2;14/1/2020 12:46:00;-33.45521001;-70.62906102;4.253205269;2835.599648;;37;Bus eléctrico 2;Bus eléctrico;2.84617885;-0.15382115;-0.055055829;6.19E-05;;0
4118;P39;2;2;14/1/2020 12:46:30;-33.45543568;-70.63017487;4.253205269;2963.195806;;35;Bus eléctrico 2;Bus eléctrico;2.82899638;-0.17100362;0.017940447;2.26E-05;;0.025
4119;P39;2;2;14/1/2020 12:47:00;-33.45566033;-70.63128901;4.253205269;3090.791964;;34;Bus eléctrico 2;Bus eléctrico;2.894693721;-0.105306279;0.07825268;6.07E-05;;0.075
4120;P39;2;2;14/1/2020 12:47:30;-33.4558911;-70.63240133;4.253205269;3218.388122;;33;Bus eléctrico 2;Bus eléctrico;2.817926095;-0.182073905;-0.085159549;4.04E-06;;0
4121;P39;2;2;14/1/2020 12:48:00;-33.45612697;-70.63351213;4.253205269;3345.98428;Relajado;32;Bus eléctrico 2;Bus eléctrico;2.842939515;-0.157060485;0.033458915;6.76E-05;;0.05
4122;P39;2;2;14/1/2020 12:48:30;-33.45636451;-70.63462242;4.253205269;3473.580439;;31;Bus eléctrico 2;Bus eléctrico;2.802206861;-0.197793139;-0.069318309;1.31E-05;;0
4123;P39;2;2;14/1/2020 12:49:00;-33.45660205;-70.63573272;4.253205269;3601.176597;;30;Bus eléctrico 2;Bus eléctrico;2.803568778;-0.196431222;0.003264466;7.55E-05;;0
4124;P39;2;2;14/1/2020 12:49:30;-33.45686196;-70.63694837;6.270277598;3740.875189;;29;Bus eléctrico 2;Bus eléctrico;2.771547136;-0.228452864;-0.020486532;9.52E-06;;0.025
4125;P39;2;2;14/1/2020 12:50:00;-33.45719077;-70.63851978;4.97672183;3921.222182;;27;Bus eléctrico 2;Bus eléctrico;2.788189469;-0.211810531;0.172545639;4.29E-05;;0.05
4126;P39;2;2;14/1/2020 12:50:30;-33.45746297;-70.63982069;4.97672183;4070.523837;;26;Bus eléctrico 2;Bus eléctrico;2.778866876;-0.221133124;0.025064569;3.25E-05;;0.025
4127;P39;2;2;14/1/2020 12:51:00;-33.45771678;-70.6410337;4.136013754;4209.736995;;25;Bus eléctrico 2;Bus eléctrico;2.74076611;-0.25923389;-0.058816451;0.000190361;;0
4128;P39;2;2;14/1/2020 12:51:30;-33.45794301;-70.64211485;4.136013754;4333.817407;;24;Bus eléctrico 2;Bus eléctrico;2.642159409;-0.357840591;0.023163275;2.67E-05;;0
4129;P39;2;2;14/1/2020 12:52:00;-33.45816922;-70.64319599;4.136013754;4457.89782;;23;Bus eléctrico 2;Bus eléctrico;2.70708582;-0.29291418;0.165362842;0.000118457;;0
4130;P39;2;2;14/1/2020 12:52:30;-33.45839544;-70.64427714;4.136013754;4581.978233;;22;Bus eléctrico 2;Bus eléctrico;2.688598466;-0.311401534;-0.016568349;6.32E-05;;0
4131;P39;2;2;14/1/2020 12:53:00;-33.4586217;-70.64535828;4.136013754;4706.058645;;21;Bus eléctrico 2;Bus eléctrico;2.626410115;-0.373589885;0.054830156;1.21E-05;;0
4132;P39;2;2;14/1/2020 12:53:30;-33.45884956;-70.64643894;4.136013754;4830.139058;;20;Bus eléctrico 2;Bus eléctrico;2.603748632;-0.396251368;-0.091473529;0.000318615;;0.025
4133;P39;2;2;14/1/2020 12:54:00;-33.45907742;-70.64751959;4.136013754;4954.21947;;19;Bus eléctrico 2;Bus eléctrico;2.561185201;-0.438814799;0.038312403;1.10E-05;;0
4134;P39;2;2;14/1/2020 12:54:30;-33.45930529;-70.64860024;4.136013754;5078.299883;;18;Bus eléctrico 2;Bus eléctrico;2.645897739;-0.354102261;-0.09094504;8.79E-05;;0
4135;P39;2;2;14/1/2020 12:55:00;-33.45952494;-70.64967728;4.136013754;5202.380296;;17;Bus eléctrico 2;Bus eléctrico;2.734427794;-0.265572206;0.015410313;0.000309054;;0
4136;P39;2;2;14/1/2020 12:55:30;-33.45964401;-70.65078264;4.136013754;5326.460708;;16;Bus eléctrico 2;Bus eléctrico;2.739945585;-0.260054415;-0.018225756;5.15E-05;;0.05
4137;P39;2;2;14/1/2020 12:56:00;-33.45977479;-70.65188619;4.136013754;5450.541121;;15;Bus eléctrico 2;Bus eléctrico;2.792088278;-0.207911722;-0.006722849;4.64E-05;;0.075
4138;P39;2;2;14/1/2020 12:56:30;-33.45990557;-70.65298975;4.136013754;5574.621533;;14;Bus eléctrico 2;Bus eléctrico;2.654840138;-0.345159862;0.001132363;3.81E-05;;0
4139;P39;2;2;14/1/2020 12:57:00;-33.46003635;-70.6540933;4.136013754;5698.701946;;13;Bus eléctrico 2;Bus eléctrico;2.646147983;-0.353852017;-0.0548881;0.000947528;;0.025
4140;P39;2;2;14/1/2020 12:57:30;-33.46016713;-70.65519686;4.136013754;5822.782359;;11;Bus eléctrico 2;Bus eléctrico;2.553524339;-0.446475661;0.031602646;0.000554453;;0.025
4141;P39;2;2;14/1/2020 12:58:00;-33.46028973;-70.65630174;4.136013754;5946.862771;;10;Bus eléctrico 2;Bus eléctrico;2.48822774;-0.51177226;0.025083227;7.38E-05;;0
4142;P40;1;1;14/1/2020 11:00:30;-33.46063248;-70.6569774;1.975730807;0;;10;Espera bus eléctrico;Espera;4.31233166;1.31233166;-0.089516908;0.002950773;;0.025
4143;P40;1;1;14/1/2020 11:01:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;4.138538512;1.138538512;0.36050196;0.000288094;;0.025
4144;P40;1;1;14/1/2020 11:01:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;3.970045224;0.970045224;0.368242502;0.001359861;;0.025
4145;P40;1;1;14/1/2020 11:02:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;3.865862166;0.865862166;0.044979103;0.003531705;;0.025
4146;P40;1;1;14/1/2020 11:02:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;3.788886986;0.788886986;-0.436762218;0.010681212;;0.025
4147;P40;1;1;14/1/2020 11:03:00;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;3.93568496;0.93568496;0.234282432;0.00025149;;0
4148;P40;1;1;14/1/2020 11:03:30;-33.46063248;-70.6569774;0;5.088606799;;10;Espera bus eléctrico;Espera;4.269260215;1.269260215;-0.253805606;0.000580775;;0
4149;P40;1;1;14/1/2020 11:04:00;-33.46058441;-70.65675787;3.984486027;23.90691616;;10;Bus eléctrico 1;Bus eléctrico;4.124828574;1.124828574;0.124009333;0.002058496;;0
4150;P40;1;1;14/1/2020 11:04:30;-33.46045986;-70.65569452;3.984486027;143.441497;;11;Bus eléctrico 1;Bus eléctrico;4.51034562;1.51034562;0.776395662;0.022611579;0;0.025
4151;P40;1;1;14/1/2020 11:05:00;-33.46033589;-70.65463106;3.984486027;262.9760778;;12;Bus eléctrico 1;Bus eléctrico;4.257507993;1.257507993;0.220754623;0.005779749;;0
4152;P40;1;1;14/1/2020 11:05:30;-33.46021211;-70.65356756;3.984486027;382.5106586;;13;Bus eléctrico 1;Bus eléctrico;3.984404839;0.984404839;-0.1354888;0.000879054;;0.025
4153;P40;1;1;14/1/2020 11:06:00;-33.46008725;-70.65250424;3.984486027;502.0452394;;14;Bus eléctrico 1;Bus eléctrico;3.909048426;0.909048426;0.254984292;0.002350468;;0.025
4154;P40;1;1;14/1/2020 11:06:30;-33.45996247;-70.65144091;3.984486027;621.5798202;;15;Bus eléctrico 1;Bus eléctrico;4.346477529;1.346477529;-0.62366432;0.000926132;;0.075
4155;P40;1;1;14/1/2020 11:07:00;-33.45983647;-70.65037779;3.984486027;741.114401;;16;Bus eléctrico 1;Bus eléctrico;4.015005711;1.015005711;-0.327651378;0.005700665;;0.025
4156;P40;1;1;14/1/2020 11:07:30;-33.45970924;-70.64931488;3.984486027;860.6489818;;17;Bus eléctrico 1;Bus eléctrico;3.998167798;0.998167798;-0.183551991;0.005701317;;0
4157;P40;1;1;14/1/2020 11:08:00;-33.45941213;-70.64782378;5.692235626;1031.416051;;18;Bus eléctrico 1;Bus eléctrico;3.554571946;0.554571946;-0.101297062;0.000349929;;0.05
4158;P40;1;1;14/1/2020 11:08:30;-33.45920847;-70.64684614;3.739110111;1143.589354;;19;Bus eléctrico 1;Bus eléctrico;3.415284868;0.415284868;0.031619465;0.001208654;;0
4159;P40;1;1;14/1/2020 11:09:00;-33.45901023;-70.64586689;3.739110111;1255.762657;;20;Bus eléctrico 1;Bus eléctrico;3.17104426;0.17104426;-0.07556969;0.001168136;;0
4160;P40;1;1;14/1/2020 11:09:30;-33.45880917;-70.6448885;3.739110111;1367.935961;;21;Bus eléctrico 1;Bus eléctrico;2.887027242;-0.112972758;0.051817856;0.000900282;;0
4161;P40;1;1;14/1/2020 11:10:00;-33.45859936;-70.64391271;3.739110111;1480.109264;;22;Bus eléctrico 1;Bus eléctrico;2.645750526;-0.354249474;-0.00502347;0.000643661;;0
4162;P40;1;1;14/1/2020 11:10:30;-33.45831983;-70.64262834;5.22193481;1627.87036;;23;Bus eléctrico 1;Bus eléctrico;2.422629082;-0.577370918;0.005566079;0.000380856;;0
4163;P40;1;1;14/1/2020 11:11:00;-33.45802824;-70.64126518;5.22193481;1784.528404;;25;Bus eléctrico 1;Bus eléctrico;2.312032616;-0.687967384;0.059419065;6.45E-06;;0
4164;P40;1;1;14/1/2020 11:11:30;-33.45774602;-70.63989916;5.22193481;1941.186449;;26;Bus eléctrico 1;Bus eléctrico;2.207257022;-0.792742978;-0.017567891;0.00014958;;0
4165;P40;1;1;14/1/2020 11:12:00;-33.45745653;-70.63852573;5.279511375;2098.880871;;27;Bus eléctrico 1;Bus eléctrico;2.092617985;-0.907382015;0.027786555;0.000109452;;0
4166;P40;1;1;14/1/2020 11:12:30;-33.45716269;-70.63714722;5.279511375;2257.266212;;29;Bus eléctrico 1;Bus eléctrico;2.086041052;-0.913958948;-0.057730892;2.79E-05;;0
4167;P40;1;1;14/1/2020 11:13:00;-33.45686839;-70.63576884;5.279511375;2415.651554;;30;Bus eléctrico 1;Bus eléctrico;1.972082784;-1.027917216;0.030070263;4.14E-05;;0
4168;P40;1;1;14/1/2020 11:13:30;-33.456574;-70.63439049;5.279511375;2574.036895;;31;Bus eléctrico 1;Bus eléctrico;1.931754421;-1.068245579;-0.010002891;0.000373771;;0
4169;P40;1;1;14/1/2020 11:14:00;-33.45639508;-70.63355282;0.102072076;2670.292964;;32;Bus eléctrico 1;Bus eléctrico;1.770959679;-1.229040321;0.002316174;0.0001005;;0
4170;P40;1;1;14/1/2020 11:14:30;-33.45626725;-70.63295349;11.170951;2739.155968;;33;Bus eléctrico 1;Bus eléctrico;1.732397331;-1.267602669;-0.051792973;6.37E-05;;0
4171;P40;1;1;14/1/2020 11:15:00;-33.45580187;-70.63076804;4.167098326;2990.238266;;35;Bus eléctrico 1;Bus eléctrico;1.667180874;-1.332819126;-0.002566893;2.78E-05;;0
4172;P40;1;1;14/1/2020 11:15:30;-33.45556946;-70.62968013;4.167098326;3115.251215;;36;Bus eléctrico 1;Bus eléctrico;1.636403284;-1.363596716;0.007345486;2.03E-05;;0
4173;P40;1;1;14/1/2020 11:16:00;-33.45528425;-70.62812492;13.02769488;3293.427745;;37;Bus eléctrico 1;Bus eléctrico;1.572741473;-1.427258527;-0.004379723;2.98E-05;;0
4174;P40;1;1;14/1/2020 11:16:30;-33.4567516;-70.62540768;12.12877404;3678.865066;;41;Bus eléctrico 1;Bus eléctrico;1.536127835;-1.463872165;0.000581776;2.41E-06;;0
4175;P40;1;1;14/1/2020 11:17:00;-33.45865255;-70.62359622;5.492679655;4002.911721;;43;Bus eléctrico 1;Bus eléctrico;1.528988425;-1.471011575;-9.57E-06;3.24E-06;;0
4176;P40;1;1;14/1/2020 11:17:30;-33.45978019;-70.62254116;9.847010278;4193.818094;;45;Bus eléctrico 1;Bus eléctrico;1.501774691;-1.498225309;0.004616982;1.50E-05;;0
4177;P40;1;1;14/1/2020 11:18:00;-33.46132287;-70.62070553;9.847010278;4489.228403;;47;Bus eléctrico 1;Bus eléctrico;1.726567954;-1.273432046;-0.032318197;0.000114301;;0
4178;P40;1;1;14/1/2020 11:18:30;-33.46151839;-70.61800514;10.93035073;4791.138754;;50;Bus eléctrico 1;Bus eléctrico;1.716770076;-1.283229924;0.008069468;0.000115206;;0
4179;P40;1;1;14/1/2020 11:19:00;-33.46169773;-70.61537617;5.217868665;5084.774383;;52;Bus eléctrico 1;Bus eléctrico;1.67790873;-1.32209127;0.002438106;8.93E-06;;0
4180;P40;1;1;14/1/2020 11:19:30;-33.46179472;-70.61397483;5.217868665;5241.310443;;54;Bus eléctrico 1;Bus eléctrico;1.700256331;-1.299743669;-1.07E-05;5.20E-06;;0
4181;P40;1;1;14/1/2020 11:20:00;-33.4618896;-70.61257326;5.217868665;5397.846503;Feliz;55;Bus eléctrico 1;Bus eléctrico;1.667923848;-1.332076152;0.004824324;2.44E-05;;0
4182;P40;1;1;14/1/2020 11:20:30;-33.46193019;-70.61117025;5.217868665;5554.382563;;56;Bus eléctrico 1;Bus eléctrico;1.642947887;-1.357052113;0.00488777;8.28E-05;;0
4183;P40;1;1;14/1/2020 11:21:00;-33.46202789;-70.60976895;5.217868665;5710.918623;;58;Bus eléctrico 1;Bus eléctrico;1.568678929;-1.431321071;-0.001971294;5.40E-05;;0
4184;P40;1;1;14/1/2020 11:21:30;-33.46210732;-70.608684;2.276603076;5832.159496;;59;Bus eléctrico 1;Bus eléctrico;1.520947364;-1.479052636;-0.000249765;1.83E-05;;0
4185;P40;1;1;14/1/2020 11:22:00;-33.46223788;-70.6074514;8.126515759;5970.656541;;60;Bus eléctrico 1;Bus eléctrico;1.491038858;-1.508961142;-0.012213965;1.62E-06;;0
4186;P40;1;1;14/1/2020 11:22:30;-33.4624452;-70.60528301;8.126515759;6214.452013;;62;Bus eléctrico 1;Bus eléctrico;1.472640721;-1.527359279;-0.030938967;3.95E-05;;0
4187;P40;1;1;14/1/2020 11:23:00;-33.46337877;-70.60341084;8.126515759;6458.247486;;64;Bus eléctrico 1;Bus eléctrico;1.496459719;-1.503540281;-0.016645444;5.81E-05;;0
4188;P40;1;1;14/1/2020 11:23:30;-33.46433882;-70.60155251;8.126515759;6702.042959;;66;Bus eléctrico 1;Bus eléctrico;1.443591515;-1.556408485;-0.011652143;1.18E-06;;0
4189;P40;1;1;14/1/2020 11:24:00;-33.46462759;-70.59941284;8.126515759;6945.838432;;68;Bus eléctrico 1;Bus eléctrico;1.481689975;-1.518310025;-0.030161793;6.87E-05;;0
4190;P40;1;1;14/1/2020 11:24:30;-33.46467885;-70.59726618;7.864493052;7184.917496;;70;Bus eléctrico 1;Bus eléctrico;1.493151181;-1.506848819;-0.007669666;4.83E-06;;0
4191;P40;1;1;14/1/2020 11:25:00;-33.46473434;-70.59514916;7.864493052;7420.852287;;72;Bus eléctrico 1;Bus eléctrico;1.486883834;-1.513116166;-0.015272883;1.21E-06;;0
4192;P40;1;1;14/1/2020 11:25:30;-33.4649211;-70.59304332;7.864493052;7656.787079;;74;Bus eléctrico 1;Bus eléctrico;1.483403903;-1.516596097;0.007236099;2.23E-07;;0
4193;P40;1;1;14/1/2020 11:26:00;-33.4651829;-70.59094724;7.864493052;7892.72187;;76;Bus eléctrico 1;Bus eléctrico;1.456221176;-1.543778824;0.00104611;3.44E-06;;0
4194;P40;1;1;14/1/2020 11:26:30;-33.46546421;-70.58885518;7.864493052;8128.656662;;78;Bus eléctrico 1;Bus eléctrico;1.451344816;-1.548655184;-0.011034727;2.17E-05;;0
4195;P40;1;1;14/1/2020 11:27:00;-33.46570811;-70.58675614;7.864493052;8364.591453;;80;Bus eléctrico 1;Bus eléctrico;1.422880346;-1.577119654;0.006670908;3.56E-07;;0
4196;P40;1;1;14/1/2020 11:27:30;-33.46617651;-70.58472684;7.864493052;8600.526245;;82;Bus eléctrico 1;Bus eléctrico;1.40840518;-1.59159482;0.03264474;3.93E-06;;0
4197;P40;1;1;14/1/2020 11:28:00;-33.46682158;-70.58299018;9.772321324;8812.168017;;84;Bus eléctrico 1;Bus eléctrico;1.611112512;-1.388887488;-0.482466272;0.005625574;;0
4198;P40;1;1;14/1/2020 11:28:30;-33.46769153;-70.58057223;9.772321324;9105.337657;;86;Bus eléctrico 1;Bus eléctrico;2.695543872;-0.304456128;0.025794047;0.000928221;;0
4199;P40;1;1;14/1/2020 11:29:00;-33.46868069;-70.57786504;12.75845705;9434.340926;;89;Bus eléctrico 1;Bus eléctrico;2.75968865;-0.24031135;-0.046129542;7.59E-05;;0
4200;P40;1;1;14/1/2020 11:29:30;-33.46905273;-70.57686936;0.451523592;5.418283108;;90;Caminata Paradero BE a Andén Metro;Caminata;2.886314252;-0.113685748;-0.37414437;0.008577464;;0
4201;P40;1;1;14/1/2020 11:30:00;-33.46909265;-70.57675749;0.451523592;18.96399088;;90;Caminata Paradero BE a Andén Metro;Caminata;3.292890098;0.292890098;0.217667872;0.022753955;;0.05
4202;P40;1;1;14/1/2020 11:30:30;-33.4691309;-70.57664478;0.451523592;32.50969865;;90;Caminata Paradero BE a Andén Metro;Caminata;3.549015229;0.549015229;0.190236268;0.000339959;;0.025
